Angle_deg,X_position,Y_position,X_modulated,Y_modulated,Modulated_radius,Cost,Cost_squared,Sigma_alpha_um_per_N,Sigma_beta_um_per_N,Sigma_alphabeta_um_per_N
304.40000000000003,0.6566184405851881,-0.08242786049450464,0.08071128462683415,-0.11750338654317129,0.14255299826810996,1181.0640820773085,34.36661289794658,3.565346923516318,9.290371124577877,0.6324960827967835
304.5,0.656762257958724,-0.08232888965258348,0.08088637269206397,-0.11731889271573942,0.1425002732464982,1178.139115416796,34.32403116501318,3.562796742974195,9.293846147274861,0.63243337932673
304.6,0.6569059023284785,-0.08222966788320184,0.08106098470397717,-0.11713403316262948,0.14244741122997778,1175.2101893978725,34.281338792379046,3.560248549055937,9.297317777295573,0.6323660474984684
304.7,0.6570493732566424,-0.0821301954887744,0.08123512015321081,-0.11694880973929828,0.14239441297236766,1172.2773740501061,34.238536388842704,3.557702352400918,9.300786001880438,0.6322940858503979
304.8,0.6571926703059356,-0.08203047277247975,0.08140877853929533,-0.11676322430280771,0.14234127923005266,1169.3407394092378,34.19562456527498,3.5551581636560656,9.304250808269407,0.6322174929626088
304.90000000000003,0.6573357930396081,-0.08193050003825943,0.0815819593706584,-0.11657727871177437,0.14228801076196995,1166.4003555142028,34.15260393460802,3.5526159934758184,9.307712183702057,0.6321362674568938
305.0,0.6574787410214407,-0.08183027759081696,0.08175466216462811,-0.11639097482631852,0.14223460832959461,1163.4562924041104,34.109475111823556,3.5500758525220117,9.311170115417697,0.6320504079967603
305.1,0.6576215138157468,-0.08172980573561696,0.08192688644743623,-0.11620431450801372,0.14218107269692573,1160.5086201152735,34.06623871394189,3.5475377514637767,9.314624590655473,0.631959913287449
305.2,0.6577641109873745,-0.08162908477888427,0.08209863175422086,-0.11601729961983598,0.14212740463047213,1157.5574086781994,34.02289536001014,3.545001700977471,9.318075596654435,0.6318647820759395
305.3,0.6579065321017065,-0.08152811502760282,0.08226989762902892,-0.11582993202611275,0.14207360489923804,1154.60272811461,33.97944567109078,3.542467711746544,9.321523120653653,0.6317650131509671
305.40000000000003,0.658048776724662,-0.08142689678951506,0.08244068362481828,-0.11564221359247305,0.14201967427470935,1151.6446484344845,33.935890270250525,3.5399357944615164,9.324967149892322,0.6316606053430288
305.5,0.6581908444226986,-0.08132543037312061,0.08261098930346003,-0.11545414618579586,0.1419656135308389,1148.6832396330633,33.89222978254844,3.537405959819809,9.328407671609847,0.631551557524403
305.6,0.6583327347628128,-0.08122371608767552,0.08278081423573964,-0.11526573167415975,0.14191142344403226,1145.718571687891,33.848464835024515,3.534878218525706,9.331844673045953,0.6314378686091527
305.7,0.6584744473125421,-0.08112175424319139,0.08295015800135863,-0.11507697192679245,0.1418571047931338,1142.7507145558634,33.80459605668826,3.532352581290239,9.335278141440776,0.63131953755314
305.8,0.6586159816399653,-0.08101954515043429,0.08311902018893538,-0.11488786881401962,0.1418026583594117,1139.7797381702535,33.76062407850681,3.5298290588310866,9.33870806403497,0.6311965633540371
305.90000000000003,0.6587573373137046,-0.08091708912092388,0.08328740039600604,-0.1146984242072146,0.14174808492654417,1136.805712437784,33.7165495333936,3.527307661872507,9.342134428069771,0.6310689450513318
306.0,0.658898513902927,-0.08081438646693245,0.08345529822902482,-0.11450863997874737,0.1416933852806046,1133.8287072356663,33.67237305619648,3.524788401145214,9.34555722078717,0.6309366817263454
306.1,0.659039510977345,-0.08071143750148398,0.08362271330336436,-0.1143185180019341,0.14163856021004734,1130.848792408682,33.62809528368626,3.522271287386305,9.34897642942993,0.6307997725022332
306.2,0.6591803281072185,-0.08060824253835314,0.0837896452433155,-0.11412806015098632,0.14158361050569312,1127.8660377662352,33.58371685454478,3.5197563313391633,9.35239204124173,0.6306582165439993
306.3,0.6593209648633555,-0.08050480189206444,0.08395609368208658,-0.11393726830096045,0.14152853696071455,1124.8805130794474,33.539238409353416,3.5172435437533567,9.355804043467272,0.6305120130585034
306.40000000000003,0.659461420817114,-0.08040111587789117,0.08412205826180323,-0.1137461443277067,0.14147334037062143,1121.8922880782238,33.494660590581056,3.5147329353845453,9.359212423352329,0.630361161294469
