Angle_deg,X_position,Y_position,X_modulated,Y_modulated,Modulated_radius,Cost,Cost_squared,Sigma_alpha_um_per_N,Sigma_beta_um_per_N,Sigma_alphabeta_um_per_N
207.20000000000002,0.3111043373598402,0.05420086066565336,-0.10621475791208121,-0.054721955520714925,0.11948249752299757,1407.22832274105,37.513042035284876,7.247077640277076,3.0000420629172675,1.4056069405960339
207.3,0.31118442957809295,0.05404573522912953,-0.10610705972791838,-0.054901093283893455,0.11946898412504733,1405.2768438565085,37.487022339157704,7.249218375883748,2.9984478358603885,1.4014682078730973
207.4,0.31126479249434286,0.05389074985506745,-0.10599891746890303,-0.05507994783642235,0.11945531029737573,1403.3035754653315,37.46069373977652,7.251349431680429,2.9968667478406186,1.3973286827662061
207.5,0.31134542586365443,0.05373590501584183,-0.10589033251556235,-0.055258518233586185,0.11944147670565672,1401.308662326756,37.43405751887919,7.2534707939915775,2.995298806878054,1.3931884250650637
207.60000000000002,0.31142632944026805,0.05358120118339906,-0.10578130625492357,-0.05543680353963879,0.11942748402143638,1399.2922503421569,37.40711496951024,7.255582449421758,2.993744020670838,1.389047494517531
207.70000000000002,0.3115075029776004,0.05342663882925573,-0.10567184008042567,-0.05561480282782667,0.11941333292208661,1397.25448653743,37.3798673959316,7.257684384855426,2.9922023965956708,1.3849059508273784
207.8,0.31158894622824523,0.053272218424497336,-0.10556193539183069,-0.055792515180411326,0.11939902409075824,1395.195519045254,37.352316113532424,7.259776587456635,2.9906739417083603,1.3807638536520348
207.9,0.31167065894397455,0.05311794043977659,-0.10545159359513492,-0.0559699396886913,0.11938455821633401,1393.115497087293,37.32446244873854,7.261859044668775,2.9891586627443676,1.3766212626003342
208.0,0.31175264087573884,0.0529638053453122,-0.10534081610247982,-0.05614707545302303,0.11936993599338123,1391.0145709563153,37.29630773892123,7.263931744214285,2.9876565661193615,1.3724782372302986
208.10000000000002,0.3118348917736682,0.05280981361088731,-0.10522960433206262,-0.056323921582841135,0.11935515812210418,1388.892891998238,37.26785333230555,7.265994674094342,2.9861676579298257,1.368334837046896
208.20000000000002,0.31191741138707274,0.05265596570584824,-0.10511795970804687,-0.056500477196677654,0.11934022530829602,1386.7506125940913,37.23910058787794,7.26804782258851,2.98469194395366,1.364191121499829
208.3,0.31200019946444385,0.0525022620991028,-0.10500588366047253,-0.05667674142218106,0.1193251382632908,1384.5878861419342,37.21005087529355,7.270091178254447,2.983229429650795,1.3600471499813185
208.4,0.3120832557534544,0.052348703259119084,-0.10489337762516592,-0.056852713396133875,0.11930989770391473,1382.4048670386705,37.18070557478261,7.272124729927476,2.9817801201638514,1.3559029818238943
208.5,0.31216658000096,0.05219528965392387,-0.10478044304364956,-0.057028392264469964,0.11929450435243757,1380.201710661839,37.151066077056775,7.27414846672026,2.9803440203187845,1.3517586762982006
208.60000000000002,0.3122501719529994,0.052042021751101425,-0.1046670813630519,-0.05720377718229066,0.1192789589365236,1377.97857335132,37.12113378321465,7.276162378022393,2.978921134625585,1.347614292610811
